# p/mbar | Amplitude max/V | min/V
  0.06,4.6,  3.64
  6.0, 4.6,  3.56
 10.0, 4.6,  3.56
 20.1, 4.56, 3.36
 29.4, 4.48, 3.24
 39.3, 4.32, 3.24
 51.4, 4.16, 3.12
 97.9, 3.64, 2.6
148.4, 2.92, 1.66
198.7, 2.22, 1.02
