# Winkel/Degree | Counts | Integrationszeit/second
-0.6,  859, 100
 0.0,  924, 100
 0.5,  972, 100
 1.0, 1032, 100
 1.5, 1080, 100
 2.0,  995, 100
 2.5, 1039, 100
 3.0, 1008, 100
 3.5,  957, 100
 4.0, 1255, 100
 5.0, 1128, 150
 6.0, 1033, 150
 7.1,  808, 180
 8.0,  990, 300
 9.1,  820, 400
10.0,  896, 600
12.0,  615, 800
14.2,  211, 800
17.1, 8814, 800
19.9,  285, 800
