# p/mbar | Amplitude max/V | min/V
 0.04, 3.82, 2.48
 0.11, 3.82, 2.36
 0.2,  3.84, 2.42
 0.32, 3.84, 2.26
 0.39, 3.82, 2.25
 0.5,  3.72, 2.38
 0.65, 3.7,  2.32
 0.79, 3.78, 2.2
 0.99, 3.74, 2.1
 2.1,  3.66, 2.14
 3.2,  3.68, 2.3
 4.4,  3.7,  2.2
 5.3,  3.58, 2.32
 6.2,  3.62, 2.14
 7.1,  3.74, 2.2
 8.3,  3.6,  2.1
 9.2,  3.56, 2.04
10.0,  3.42, 2.14
21.8,  3.4,  2.14
30.1,  3.42, 2.08
40.0,  3.12, 1.88
49.9,  3.28, 1.96
99.0,  2.52, 1.08
148.7, 1.66, 0.86
197.7, 0.936, 0.712
