# α/° int/V
  0, 1.59
 10, 1.6
 20, 1.58
 30, 1.52
 40, 1.48
 50, 1.51
 60, 1.46
 70, 1.42
 80, 1.36
 90, 1.31
100, 1.27
110, 1.19
120, 1.14
130, 1.12
140, 1.06
150, 1.07
160, 1.01
170, 0.98
180, 0.99
