#Phi/°|I/μA,
  0, 19.3
 10, 12.1
 20,  5
 30,  1.1
 40,  0.12
 50,  2.1
 60,  8
 70, 13.3
 80, 21.4
 90, 30.1
100, 39.4
110, 41.6
120, 47.6
130, 48
140, 50
150, 45
160, 33.2
170, 28.8
180, 20
190, 12.3
200,  5.1
210,  1.3
220,  0.11
230,  1.9
240,  6.9
250, 17.4
260, 26.8
270, 31.7
280, 53.6
290, 62.5
300, 62.6
310, 61.2
320, 59.9
330, 51
340, 44.3
350, 26.7
360, 20.4
