# Polarwinkel | I max | I min
  0, 1.058, 0.808
 15, 0.847, 0.404
 30, 0.685, 0.149
 40, 0.689, 0.061
 45, 0.699, 0.026
 50, 0.712, 0.050
 55, 0.737, 0.043
 60, 0.923, 0.072
 75, 1.169, 0.292
 90, 1.152, 0.820
105, 1.726, 0.751
120, 1.898, 0.352
135, 3.07,  0.27
150, 2.66,  0.56
165, 1.95,  0.82
180, 1.08,  0.85

