x-axis,1,2
second,Volt,Volt
+12.500E-06,+2.006834149E+00,+2.306016289E+00
+14.063E-06,+2.199798971E+00,+2.465212267E+00
+15.625E-06,+2.354170829E+00,+2.465212267E+00
+17.188E-06,+2.547135651E+00,+2.624408245E+00
+18.750E-06,+2.701507509E+00,+2.783604223E+00
+20.313E-06,+2.855879366E+00,+2.889734875E+00
+21.875E-06,+2.971658260E+00,+2.889734875E+00
+23.438E-06,+3.087437153E+00,+2.942800201E+00
+25.000E-06,+3.164623082E+00,+2.995865528E+00
+26.563E-06,+3.241809011E+00,+3.048930854E+00
+28.125E-06,+3.357587904E+00,+3.101996180E+00
+29.688E-06,+3.434773833E+00,+3.098679597E+00
+31.250E-06,+3.473366797E+00,+3.048930854E+00
+32.813E-06,+3.550552726E+00,+3.098679597E+00
+34.375E-06,+3.550552726E+00,+3.045614271E+00
+35.938E-06,+3.548140666E+00,+2.995865528E+00
+37.500E-06,+3.509547701E+00,+2.992548945E+00
+39.063E-06,+3.470954737E+00,+2.939483619E+00
+40.625E-06,+3.432361772E+00,+2.886418293E+00
+42.188E-06,+3.355175843E+00,+2.727222314E+00
+43.750E-06,+3.277989915E+00,+2.674156988E+00
+45.313E-06,+3.200803986E+00,+2.621091662E+00
+46.875E-06,+3.085025093E+00,+2.461895684E+00
+48.438E-06,+3.007839164E+00,+2.355765032E+00
+50.000E-06,+2.814874342E+00,+2.146820311E+00
+51.563E-06,+2.660502484E+00,+2.143503728E+00
+53.125E-06,+2.428944698E+00,+1.878177097E+00
+54.688E-06,+2.313165804E+00,+1.718981119E+00
+56.250E-06,+2.081608018E+00,+1.612850467E+00
+57.813E-06,+1.927236160E+00,+1.347523837E+00
+59.375E-06,+1.772864303E+00,+1.135262532E+00
+60.938E-06,+1.618492445E+00,+923.001228E-03
+62.500E-06,+1.309748730E+00,+657.674598E-03
+64.063E-06,+885.226121E-03,+551.543946E-03
+65.625E-06,+808.040192E-03,+339.282641E-03
+67.188E-06,+615.075370E-03,+127.021337E-03
+68.750E-06,+344.924619E-03,-85.239967E-03
+70.313E-06,+36.180904E-03,-297.501271E-03
+71.875E-06,-115.778893E-03,-506.445993E-03
+73.438E-06,-617.487431E-03,-718.707297E-03
+75.000E-06,-733.266324E-03,-984.033927E-03
+76.563E-06,-1.157788932E+00,-1.249360558E+00
+78.125E-06,-1.234974861E+00,-1.408556536E+00
+79.688E-06,-1.543718576E+00,-1.620817840E+00
+81.250E-06,-1.736683398E+00,-1.726948492E+00
+82.813E-06,-1.852462292E+00,-1.992275123E+00
+84.375E-06,-2.199798971E+00,-2.257601753E+00
+85.938E-06,-2.354170829E+00,-2.416797731E+00
+87.500E-06,-2.585728616E+00,-2.469863057E+00
+89.063E-06,-2.778693438E+00,-2.629059035E+00
+90.625E-06,-2.778693438E+00,-2.894385666E+00
+92.188E-06,-2.971658260E+00,-2.894385666E+00
+93.750E-06,-3.164623082E+00,-3.106646970E+00
+95.313E-06,-3.280401975E+00,-3.159712296E+00
+96.875E-06,-3.396180868E+00,-3.212777622E+00
+98.438E-06,-3.511959761E+00,-3.371973600E+00
+100.000E-06,-3.589145690E+00,-3.371973600E+00
+101.563E-06,-3.627738655E+00,-3.425038926E+00
+103.126E-06,-3.666331619E+00,-3.421722343E+00
+104.688E-06,-3.704924583E+00,-3.371973600E+00
+106.251E-06,-3.743517548E+00,-3.371973600E+00
+107.813E-06,-3.743517548E+00,-3.368657017E+00
+109.376E-06,-3.741105488E+00,-3.262526365E+00
+110.938E-06,-3.702512523E+00,-3.209461039E+00
+112.501E-06,-3.625326594E+00,-3.156395713E+00
+114.063E-06,-3.586733630E+00,-2.997199735E+00
+115.626E-06,-3.470954737E+00,-2.944134409E+00
+117.188E-06,-3.432361772E+00,-2.891069083E+00
+118.751E-06,-3.316582879E+00,-2.572677126E+00
+120.313E-06,-3.162211021E+00,-2.519611800E+00
+121.876E-06,-3.123618057E+00,-2.307350496E+00
+123.438E-06,-2.853467306E+00,-2.095089192E+00
+125.001E-06,-2.776281377E+00,-1.988958540E+00
+126.563E-06,-2.621909520E+00,-1.829762561E+00
+128.126E-06,-2.390351733E+00,-1.564435931E+00
+129.688E-06,-2.313165804E+00,-1.299109301E+00
+131.251E-06,-1.927236160E+00,-1.139913323E+00
+132.813E-06,-1.888643196E+00,-927.652018E-03
+134.376E-06,-1.657085409E+00,-662.325388E-03
+135.938E-06,-1.386934659E+00,-450.064084E-03
+137.501E-06,-1.193969836E+00,-294.184688E-03
+139.063E-06,-962.412050E-03,-134.988710E-03
+140.626E-06,-615.075370E-03,+130.337920E-03
+142.188E-06,-344.924619E-03,+342.599224E-03
+143.751E-06,+0.0E+00,+660.991181E-03
+145.313E-06,+115.778893E-03,+873.252485E-03
+146.876E-06,+385.929644E-03,+1.032448463E+00
+148.438E-06,+578.894466E-03,+1.297775093E+00
+150.001E-06,+926.231146E-03,+1.456971072E+00
+151.563E-06,+1.196381897E+00,+1.722297702E+00
+153.126E-06,+1.350753754E+00,+1.828428354E+00
+154.688E-06,+1.505125612E+00,+2.040689658E+00
+156.251E-06,+1.698090434E+00,+2.199885637E+00
+157.813E-06,+2.084020078E+00,+2.306016289E+00
+159.376E-06,+2.161206007E+00,+2.412146941E+00
+160.938E-06,+2.315577865E+00,+2.465212267E+00
+162.501E-06,+2.508542687E+00,+2.571342919E+00
+164.063E-06,+2.701507509E+00,+2.677473571E+00
+165.626E-06,+2.817286402E+00,+2.836669549E+00
+167.188E-06,+2.971658260E+00,+2.836669549E+00
+168.751E-06,+3.087437153E+00,+2.942800201E+00
+170.313E-06,+3.164623082E+00,+3.048930854E+00
+171.876E-06,+3.241809011E+00,+3.048930854E+00
+173.438E-06,+3.396180868E+00,+3.101996180E+00
+175.001E-06,+3.434773833E+00,+3.098679597E+00
+176.563E-06,+3.473366797E+00,+3.048930854E+00
+178.126E-06,+3.511959761E+00,+3.098679597E+00
+179.688E-06,+3.550552726E+00,+3.048930854E+00
+181.251E-06,+3.548140666E+00,+3.045614271E+00
+182.813E-06,+3.509547701E+00,+2.992548945E+00
+184.376E-06,+3.470954737E+00,+2.939483619E+00
+185.938E-06,+3.432361772E+00,+2.886418293E+00
+187.501E-06,+3.316582879E+00,+2.727222314E+00
+189.063E-06,+3.239396950E+00,+2.674156988E+00
+190.626E-06,+3.162211021E+00,+2.621091662E+00
+192.188E-06,+3.007839164E+00,+2.461895684E+00
+193.751E-06,+2.969246199E+00,+2.355765032E+00
+195.313E-06,+2.776281377E+00,+2.196569054E+00
+196.876E-06,+2.621909520E+00,+2.090438402E+00
+198.438E-06,+2.467537662E+00,+1.931242423E+00
+200.001E-06,+2.274572840E+00,+1.718981119E+00
+201.564E-06,+2.197386911E+00,+1.559785141E+00
+203.126E-06,+1.965829125E+00,+1.294458511E+00
+204.689E-06,+1.657085409E+00,+1.135262532E+00
+206.251E-06,+1.425527623E+00,+976.066554E-03
+207.814E-06,+1.309748730E+00,+816.870576E-03
+209.376E-06,+962.412050E-03,+604.609272E-03
+210.939E-06,+653.668335E-03,+286.217315E-03
+212.501E-06,+615.075370E-03,+20.890685E-03
+214.064E-06,+344.924619E-03,-138.305293E-03
+215.626E-06,+0.0E+00,-347.250015E-03
+217.189E-06,-154.371858E-03,-612.576645E-03
+218.751E-06,-463.115573E-03,-824.837949E-03
+220.314E-06,-849.045217E-03,-930.968601E-03
+221.876E-06,-1.119195968E+00,-1.196295232E+00
+223.439E-06,-1.350753754E+00,-1.355491210E+00
+225.001E-06,-1.543718576E+00,-1.567752514E+00
+226.564E-06,-1.852462292E+00,-1.833079144E+00
+228.126E-06,-2.084020078E+00,-2.098405775E+00
+229.689E-06,-2.238391936E+00,-2.310667079E+00
+231.251E-06,-2.469949722E+00,-2.469863057E+00
+232.814E-06,-2.508542687E+00,-2.575993709E+00
+234.376E-06,-2.662914544E+00,-2.735189687E+00
+235.939E-06,-2.894472331E+00,-2.894385666E+00
+237.501E-06,-2.933065295E+00,-3.000516318E+00
+239.064E-06,-3.126030117E+00,-3.053581644E+00
+240.626E-06,-3.318994939E+00,-3.159712296E+00
+242.189E-06,-3.434773833E+00,-3.265842948E+00
+243.751E-06,-3.511959761E+00,-3.318908274E+00
+245.314E-06,-3.589145690E+00,-3.371973600E+00
+246.876E-06,-3.627738655E+00,-3.421722343E+00
+248.439E-06,-3.704924583E+00,-3.371973600E+00
+250.001E-06,-3.704924583E+00,-3.371973600E+00
+251.564E-06,-3.743517548E+00,-3.371973600E+00
+253.126E-06,-3.741105488E+00,-3.368657017E+00
+254.689E-06,-3.704924583E+00,-3.262526365E+00
+256.251E-06,-3.702512523E+00,-3.209461039E+00
+257.814E-06,-3.589145690E+00,-3.103330387E+00
+259.376E-06,-3.586733630E+00,-3.050265061E+00
+260.939E-06,-3.509547701E+00,-2.838003757E+00
+262.501E-06,-3.432361772E+00,-2.784938431E+00
+264.064E-06,-3.277989915E+00,-2.625742452E+00
+265.626E-06,-3.162211021E+00,-2.466546474E+00
+267.189E-06,-3.007839164E+00,-2.307350496E+00
+268.751E-06,-2.930653235E+00,-2.095089192E+00
+270.314E-06,-2.853467306E+00,-1.882827888E+00
+271.876E-06,-2.660502484E+00,-1.776697235E+00
+273.439E-06,-2.390351733E+00,-1.511370605E+00
+275.001E-06,-2.274572840E+00,-1.246043975E+00
+276.564E-06,-2.004422089E+00,-1.086847997E+00
+278.126E-06,-1.772864303E+00,-927.652018E-03
+279.689E-06,-1.541306516E+00,-609.260062E-03
+281.251E-06,-1.425527623E+00,-396.998758E-03
+282.814E-06,-1.155376872E+00,-188.054036E-03
+284.376E-06,-808.040192E-03,-81.923384E-03
+285.939E-06,-692.261299E-03,+183.403246E-03
+287.501E-06,-267.738691E-03,+448.729876E-03
+289.064E-06,-151.959797E-03,+767.121833E-03
+290.626E-06,+77.185929E-03,+926.317811E-03
+292.189E-06,+424.522609E-03,+979.383137E-03
+293.751E-06,+694.673359E-03,+1.350840420E+00
+295.314E-06,+849.045217E-03,+1.510036398E+00
+296.876E-06,+1.119195968E+00,+1.616167050E+00
+298.439E-06,+1.389346719E+00,+1.775363028E+00
+300.001E-06,+1.582311541E+00,+2.040689658E+00
+301.564E-06,+1.736683398E+00,+2.199885637E+00
+303.127E-06,+2.084020078E+00,+2.306016289E+00
+304.689E-06,+2.161206007E+00,+2.465212267E+00
+306.252E-06,+2.431356758E+00,+2.518277593E+00
+307.814E-06,+2.547135651E+00,+2.624408245E+00
+309.377E-06,+2.662914544E+00,+2.783604223E+00
+310.939E-06,+2.894472331E+00,+2.836669549E+00
+312.502E-06,+2.933065295E+00,+2.942800201E+00
+314.064E-06,+3.048844188E+00,+2.995865528E+00
+315.627E-06,+3.241809011E+00,+3.048930854E+00
+317.189E-06,+3.241809011E+00,+3.048930854E+00
+318.752E-06,+3.357587904E+00,+3.101996180E+00
+320.314E-06,+3.434773833E+00,+3.151744923E+00
+321.877E-06,+3.473366797E+00,+3.098679597E+00
+323.439E-06,+3.511959761E+00,+3.048930854E+00
+325.002E-06,+3.550552726E+00,+3.098679597E+00
+326.564E-06,+3.548140666E+00,+3.045614271E+00
+328.127E-06,+3.509547701E+00,+2.992548945E+00
+329.689E-06,+3.470954737E+00,+2.886418293E+00
+331.252E-06,+3.393768808E+00,+2.833352966E+00
+332.814E-06,+3.355175843E+00,+2.780287640E+00
+334.377E-06,+3.277989915E+00,+2.621091662E+00
+335.939E-06,+3.123618057E+00,+2.514961010E+00
+337.502E-06,+3.085025093E+00,+2.461895684E+00
+339.064E-06,+2.892060271E+00,+2.355765032E+00
+340.627E-06,+2.737688413E+00,+2.143503728E+00
+342.189E-06,+2.699095448E+00,+2.090438402E+00
+343.752E-06,+2.428944698E+00,+1.931242423E+00
+345.314E-06,+2.274572840E+00,+1.665915793E+00
+346.877E-06,+2.120200982E+00,+1.559785141E+00
+348.439E-06,+1.965829125E+00,+1.294458511E+00
+350.002E-06,+1.734271338E+00,+1.082197206E+00
+351.564E-06,+1.425527623E+00,+923.001228E-03
+353.127E-06,+1.193969836E+00,+710.739924E-03
+354.689E-06,+1.078190943E+00,+551.543946E-03
+356.252E-06,+615.075370E-03,+286.217315E-03
+357.814E-06,+460.703513E-03,+127.021337E-03
+359.377E-06,+267.738691E-03,-85.239967E-03
+360.939E-06,-115.778893E-03,-244.435945E-03
+362.502E-06,-270.150751E-03,-559.511319E-03
+364.064E-06,-501.708537E-03,-824.837949E-03
+365.627E-06,-810.452253E-03,-1.037099253E+00
+367.189E-06,-1.119195968E+00,-1.143229906E+00
+368.752E-06,-1.312160790E+00,-1.408556536E+00
+370.314E-06,-1.466532648E+00,-1.780013818E+00
+371.877E-06,-1.736683398E+00,-1.780013818E+00
+373.439E-06,-2.045427114E+00,-2.045340449E+00
+375.002E-06,-2.122613043E+00,-2.310667079E+00
+376.564E-06,-2.431356758E+00,-2.469863057E+00
+378.127E-06,-2.508542687E+00,-2.575993709E+00
+379.689E-06,-2.740100473E+00,-2.841320340E+00
+381.252E-06,-2.855879366E+00,-2.841320340E+00
+382.814E-06,-3.048844188E+00,-3.000516318E+00
+384.377E-06,-3.203216046E+00,-3.159712296E+00
+385.939E-06,-3.318994939E+00,-3.212777622E+00
+387.502E-06,-3.396180868E+00,-3.212777622E+00
+389.064E-06,-3.511959761E+00,-3.371973600E+00
+390.627E-06,-3.550552726E+00,-3.371973600E+00
+392.189E-06,-3.627738655E+00,-3.371973600E+00
+393.752E-06,-3.666331619E+00,-3.421722343E+00
+395.314E-06,-3.704924583E+00,-3.371973600E+00
+396.877E-06,-3.741105488E+00,-3.368657017E+00
+398.439E-06,-3.704924583E+00,-3.315591691E+00
+400.002E-06,-3.741105488E+00,-3.262526365E+00
+401.565E-06,-3.666331619E+00,-3.156395713E+00
+403.127E-06,-3.663919559E+00,-3.103330387E+00
+404.690E-06,-3.586733630E+00,-2.997199735E+00
+406.252E-06,-3.470954737E+00,-2.891069083E+00
+407.815E-06,-3.432361772E+00,-2.784938431E+00
+409.377E-06,-3.241809011E+00,-2.678807779E+00
+410.940E-06,-3.239396950E+00,-2.413481148E+00
+412.502E-06,-3.085025093E+00,-2.254285170E+00
+414.065E-06,-2.930653235E+00,-2.148154518E+00
+415.627E-06,-2.814874342E+00,-1.935893214E+00
+417.190E-06,-2.506130626E+00,-1.776697235E+00
+418.752E-06,-2.428944698E+00,-1.458305279E+00
+420.315E-06,-2.120200982E+00,-1.299109301E+00
+421.877E-06,-1.965829125E+00,-1.192978649E+00
+423.440E-06,-1.811457267E+00,-980.717344E-03
+425.002E-06,-1.579899481E+00,-662.325388E-03
+426.565E-06,-1.386934659E+00,-347.250015E-03
+428.127E-06,-962.412050E-03,-241.119362E-03
+429.690E-06,-846.633157E-03,+77.272594E-03
+431.252E-06,-576.482406E-03,+183.403246E-03
+432.815E-06,-344.924619E-03,+501.795202E-03
+434.377E-06,+0.0E+00,+714.056507E-03
+435.940E-06,+77.185929E-03,+820.187159E-03
+437.502E-06,+501.708537E-03,+1.085513789E+00
+439.065E-06,+617.487431E-03,+1.244709767E+00
+440.627E-06,+1.042010039E+00,+1.456971072E+00
+442.190E-06,+1.119195968E+00,+1.616167050E+00
+443.752E-06,+1.505125612E+00,+1.775363028E+00
+445.315E-06,+1.620904505E+00,+2.040689658E+00
+446.877E-06,+1.775276363E+00,+2.252950963E+00
+448.440E-06,+2.045427114E+00,+2.306016289E+00
+450.002E-06,+2.161206007E+00,+2.359081615E+00
+451.565E-06,+2.431356758E+00,+2.571342919E+00
+453.127E-06,+2.624321580E+00,+2.677473571E+00
+454.690E-06,+2.740100473E+00,+2.730538897E+00
+456.252E-06,+2.933065295E+00,+2.836669549E+00
+457.815E-06,+2.933065295E+00,+2.889734875E+00
+459.377E-06,+3.087437153E+00,+2.995865528E+00
+460.940E-06,+3.241809011E+00,+3.048930854E+00
+462.502E-06,+3.318994939E+00,+3.101996180E+00
+464.065E-06,+3.357587904E+00,+3.101996180E+00
+465.627E-06,+3.434773833E+00,+3.101996180E+00
+467.190E-06,+3.473366797E+00,+3.098679597E+00
+468.752E-06,+3.511959761E+00,+3.048930854E+00
+470.315E-06,+3.550552726E+00,+3.048930854E+00
+471.877E-06,+3.548140666E+00,+3.045614271E+00
+473.440E-06,+3.509547701E+00,+2.942800201E+00
+475.002E-06,+3.470954737E+00,+2.939483619E+00
+476.565E-06,+3.432361772E+00,+2.833352966E+00
+478.127E-06,+3.316582879E+00,+2.780287640E+00
+479.690E-06,+3.277989915E+00,+2.621091662E+00
+481.252E-06,+3.162211021E+00,+2.568026336E+00
+482.815E-06,+3.085025093E+00,+2.408830358E+00
+484.377E-06,+2.969246199E+00,+2.302699706E+00
+485.940E-06,+2.814874342E+00,+2.090438402E+00
+487.502E-06,+2.621909520E+00,+2.037373075E+00
+489.065E-06,+2.428944698E+00,+1.931242423E+00
+490.627E-06,+2.235979876E+00,+1.718981119E+00
+492.190E-06,+2.158793947E+00,+1.453654489E+00
+493.752E-06,+1.850050231E+00,+1.241393185E+00
+495.315E-06,+1.657085409E+00,+1.082197206E+00
+496.877E-06,+1.386934659E+00,+923.001228E-03
+498.440E-06,+1.155376872E+00,+816.870576E-03
